'Elapsed time','v4'
19.097,-0.048
19.098,-0.047
19.099,-0.039
19.100,-0.042
19.101,-0.042
19.102,-0.029
19.103,-0.037
19.104,-0.052
19.105,-0.056
19.106,-0.046
19.107,-0.044
19.108,-0.045
19.109,-0.035
19.110,-0.039
19.111,-0.043
19.112,-0.037
19.113,-0.040
19.114,-0.038
19.115,-0.037
19.116,-0.040
19.117,-0.038
19.118,-0.035
19.119,-0.029
19.120,-0.026
19.121,-0.026
19.122,-0.029
19.123,-0.028
19.124,-0.024
19.125,-0.024
19.126,-0.023
19.127,-0.023
19.128,-0.013
19.129,-0.010
19.130,-0.013
19.131,-0.008
19.132,0.000
19.133,-0.007
19.134,-0.021
19.135,-0.017
19.136,-0.009
19.137,-0.006
19.138,-0.007
19.139,-0.004
19.140,0.003
19.141,-0.006
19.142,-0.017
19.143,-0.005
19.144,0.001
19.145,-0.002
19.146,-0.004
19.147,-0.002
19.148,0.002
19.149,0.010
19.150,0.015
19.151,0.007
19.152,0.008
19.153,0.010
19.154,0.009
19.155,0.011
19.156,0.012
19.157,0.015
19.158,0.018
19.159,0.021
19.160,0.026
19.161,0.028
19.162,0.027
19.163,0.030
19.164,0.035
19.165,0.035
19.166,0.040
19.167,0.036
19.168,0.036
19.169,0.043
19.170,0.035
19.171,0.038
19.172,0.045
19.173,0.053
19.174,0.062
19.175,0.054
19.176,0.051
19.177,0.050
19.178,0.050
19.179,0.056
19.180,0.055
19.181,0.057
19.182,0.064
19.183,0.066
19.184,0.062
19.185,0.062
19.186,0.061
19.187,0.064
19.188,0.064
19.189,0.070
19.190,0.068
19.191,0.072
19.192,0.075
19.193,0.068
19.194,0.069
19.195,0.068
19.196,0.070
19.197,0.071
19.198,0.071
19.199,0.075
19.200,0.076
19.201,0.073
19.202,0.073
19.203,0.071
19.204,0.072
19.205,0.070
19.206,0.071
19.207,0.092
19.208,0.090
19.209,0.079
19.210,0.072
19.211,0.073
19.212,0.080
19.213,0.077
19.214,0.071
19.215,0.071
19.216,0.077
19.217,0.080
19.218,0.076
19.219,0.075
19.220,0.080
19.221,0.079
19.222,0.077
19.223,0.077
19.224,0.074
19.225,0.076
19.226,0.075
19.227,0.077
19.228,0.079
19.229,0.076
19.230,0.074
19.231,0.072
19.232,0.073
19.233,0.072
19.234,0.071
19.235,0.073
19.236,0.072
19.237,0.073
19.238,0.076
19.239,0.081
19.240,0.077
19.241,0.084
19.242,0.082
19.243,0.065
19.244,0.064
19.245,0.065
19.246,0.069
19.247,0.067
19.248,0.074
19.249,0.073
19.250,0.058
19.251,0.054
19.252,0.060
19.253,0.070
19.254,0.054
19.255,0.048
19.256,0.053
19.257,0.053
19.258,0.055
19.259,0.052
19.260,0.056
19.261,0.059
19.262,0.052
19.263,0.049
19.264,0.046
19.265,0.044
19.266,0.045
19.267,0.048
19.268,0.055
19.269,0.051
19.270,0.046
19.271,0.047
19.272,0.046
19.273,0.044
19.274,0.047
19.275,0.051
19.276,0.049
19.277,0.045
19.278,0.041
19.279,0.037
19.280,0.045
19.281,0.052
19.282,0.042
19.283,0.035
19.284,0.037
19.285,0.037
19.286,0.040
19.287,0.038
19.288,0.042
19.289,0.044
19.290,0.039
19.291,0.043
19.292,0.040
19.293,0.038
19.294,0.036
19.295,0.029
19.296,0.032
19.297,0.034
19.298,0.032
19.299,0.030
19.300,0.038
19.301,0.035
19.302,0.028
19.303,0.033
19.304,0.035
19.305,0.034
19.306,0.033
19.307,0.032
19.308,0.029
19.309,0.035
19.310,0.033
19.311,0.031
19.312,0.038
19.313,0.035
19.314,0.034
19.315,0.035
19.316,0.039
19.317,0.035
19.318,0.028
19.319,0.033
19.320,0.040
19.321,0.036
19.322,0.028
19.323,0.034
19.324,0.030
19.325,0.031
19.326,0.037
19.327,0.026
19.328,0.033
19.329,0.040
19.330,0.040
19.331,0.040
19.332,0.029
19.333,0.015
19.334,0.015
19.335,0.019
19.336,0.019
19.337,0.024
19.338,0.022
19.339,0.016
19.340,0.022
19.341,0.024
19.342,0.017
19.343,0.021
19.344,0.019
19.345,0.022
19.346,0.022
19.347,0.032
19.348,0.035
19.349,0.022
19.350,0.019
19.351,0.009
19.352,0.008
19.353,0.018
19.354,0.025
19.355,0.022
19.356,0.021
19.357,0.021
19.358,0.025
19.359,0.025
19.360,0.010
19.361,0.013
19.362,0.027
19.363,0.032
19.364,0.019
19.365,0.014
19.366,0.018
19.367,0.013
19.368,0.016
19.369,0.024
19.370,0.025
19.371,0.025
19.372,0.026
19.373,0.025
19.374,0.016
19.375,0.013
19.376,0.011
19.377,0.006
19.378,0.015
19.379,0.017
19.380,0.019
19.381,0.025
19.382,0.018
19.383,0.015
19.384,0.018
19.385,0.021
19.386,0.017
19.387,0.023
19.388,0.024
19.389,0.019
19.390,0.022
19.391,0.020
19.392,0.018
19.393,0.019
19.394,0.019
19.395,0.017
19.396,0.018
19.397,0.018
19.398,0.017
19.399,0.013
19.400,0.014
19.401,0.021
19.402,0.026
19.403,0.022
19.404,0.018
19.405,0.018
19.406,0.016
19.407,0.018
19.408,0.019
19.409,0.019
19.410,0.020
19.411,0.021
19.412,0.015
19.413,0.017
19.414,0.025
19.415,0.028
19.416,0.026
19.417,0.011
19.418,0.009
19.419,0.011
19.420,0.007
19.421,0.011
19.422,0.015
19.423,0.015
19.424,0.015
19.425,0.030
19.426,0.024
19.427,0.011
19.428,0.028
19.429,0.024
19.430,0.004
19.431,0.004
19.432,0.014
19.433,0.017
19.434,0.014
19.435,0.011
19.436,0.004
19.437,0.003
19.438,0.011
19.439,0.014
19.440,0.011
19.441,0.009
19.442,0.005
19.443,0.005
19.444,0.007
19.445,0.008
19.446,0.011
19.447,0.013
19.448,0.018
19.449,0.018
19.450,0.018
19.451,0.021
19.452,0.013
19.453,0.013
19.454,0.018
19.455,0.022
19.456,0.028
19.457,0.023
19.458,0.022
19.459,0.027
19.460,0.032
19.461,0.037
19.462,0.035
19.463,0.035
19.464,0.036
19.465,0.040
19.466,0.042
19.467,0.043
19.468,0.043
19.469,0.048
19.470,0.055
19.471,0.053
19.472,0.059
19.473,0.065
19.474,0.054
19.475,0.050
19.476,0.055
19.477,0.055
19.478,0.053
19.479,0.054
19.480,0.059
19.481,0.071
19.482,0.072
19.483,0.067
19.484,0.061
19.485,0.065
19.486,0.067
19.487,0.068
19.488,0.080
19.489,0.078
19.490,0.072
19.491,0.064
19.492,0.059
19.493,0.060
19.494,0.061
19.495,0.074
19.496,0.068
19.497,0.053
19.498,0.057
19.499,0.062
19.500,0.067
19.501,0.065
19.502,0.070
19.503,0.080
19.504,0.060
19.505,0.046
19.506,0.053
19.507,0.058
19.508,0.053
19.509,0.049
19.510,0.049
19.511,0.043
19.512,0.046
19.513,0.048
19.514,0.032
19.515,0.027
19.516,0.034
19.517,0.032
19.518,0.029
19.519,0.036
19.520,0.040
19.521,0.033
19.522,0.025
19.523,0.028
19.524,0.029
19.525,0.029
19.526,0.035
19.527,0.025
19.528,0.013
19.529,0.020
19.530,0.018
19.531,0.017
19.532,0.028
19.533,0.025
19.534,0.022
19.535,0.022
19.536,0.021
19.537,0.026
19.538,0.021
19.539,0.006
19.540,0.005
19.541,0.005
19.542,-0.004
19.543,0.003
19.544,0.009
19.545,0.002
19.546,-0.003
19.547,0.001
19.548,-0.003
19.549,-0.009
19.550,-0.009
19.551,-0.011
19.552,-0.009
19.553,-0.011
19.554,-0.013
19.555,-0.013
19.556,-0.010
19.557,-0.005
19.558,-0.009
19.559,-0.017
19.560,-0.017
19.561,-0.015
19.562,-0.015
19.563,-0.021
19.564,-0.019
19.565,-0.013
19.566,-0.014
19.567,-0.013
19.568,-0.011
19.569,-0.013
19.570,-0.021
19.571,-0.019
19.572,-0.015
19.573,-0.009
19.574,-0.001
19.575,-0.013
19.576,-0.024
19.577,-0.024
19.578,-0.024
19.579,-0.021
19.580,-0.013
19.581,-0.013
19.582,-0.019
19.583,-0.017
19.584,-0.015
19.585,-0.011
19.586,-0.003
19.587,-0.007
19.588,-0.014
19.589,-0.021
19.590,-0.013
19.591,-0.005
19.592,-0.008
19.593,-0.009
19.594,-0.009
19.595,-0.006
19.596,0.004
19.597,0.003
19.598,-0.015
19.599,-0.017
19.600,-0.009
19.601,-0.007
19.602,-0.015
19.603,-0.020
19.604,-0.012
19.605,-0.007
19.606,-0.011
19.607,-0.009
19.608,-0.005
19.609,-0.002
19.610,-0.008
19.611,-0.033
19.612,-0.041
19.613,-0.052
19.614,-0.076
19.615,-0.091
19.616,-0.107
19.617,-0.120
19.618,-0.123
19.619,-0.117
19.620,-0.100
19.621,-0.075
19.622,-0.052
19.623,-0.034
19.624,-0.013
19.625,0.018
19.626,0.048
19.627,0.071
19.628,0.095
19.629,0.128
19.630,0.183
19.631,0.224
19.632,0.268
19.633,0.338
19.634,0.407
19.635,0.479
19.636,0.541
19.637,0.596
19.638,0.655
19.639,0.711
19.640,0.779
19.641,0.840
19.642,0.857
19.643,0.870
19.644,0.868
19.645,0.870
19.646,0.881
19.647,0.858
19.648,0.825
19.649,0.776
19.650,0.711
19.651,0.636
19.652,0.525
19.653,0.386
19.654,0.215
19.655,0.033
19.656,-0.146
19.657,-0.319
19.658,-0.437
19.659,-0.530
19.660,-0.580
19.661,-0.598
19.662,-0.612
19.663,-0.630
19.664,-0.664
19.665,-0.688
19.666,-0.722
19.667,-0.745
19.668,-0.762
19.669,-0.769
19.670,-0.782
19.671,-0.790
19.672,-0.775
19.673,-0.759
19.674,-0.730
19.675,-0.715
19.676,-0.713
19.677,-0.706
19.678,-0.693
19.679,-0.659
19.680,-0.612
19.681,-0.571
19.682,-0.536
19.683,-0.514
19.684,-0.506
19.685,-0.487
19.686,-0.468
19.687,-0.460
19.688,-0.457
19.689,-0.457
19.690,-0.451
19.691,-0.436
19.692,-0.421
19.693,-0.396
19.694,-0.387
19.695,-0.391
19.696,-0.371
19.697,-0.350
19.698,-0.333
19.699,-0.305
19.700,-0.291
19.701,-0.293
19.702,-0.283
19.703,-0.277
19.704,-0.278
19.705,-0.281
19.706,-0.285
19.707,-0.290
19.708,-0.290
19.709,-0.288
19.710,-0.298
19.711,-0.298
19.712,-0.292
19.713,-0.283
19.714,-0.279
19.715,-0.276
19.716,-0.263
19.717,-0.254
19.718,-0.243
19.719,-0.229
19.720,-0.218
19.721,-0.203
19.722,-0.190
19.723,-0.177
19.724,-0.164
19.725,-0.152
19.726,-0.143
19.727,-0.133
19.728,-0.121
19.729,-0.112
19.730,-0.104
19.731,-0.102
19.732,-0.093
19.733,-0.083
19.734,-0.079
19.735,-0.073
19.736,-0.064
19.737,-0.058
19.738,-0.053
19.739,-0.051
19.740,-0.052
19.741,-0.051
19.742,-0.048
19.743,-0.049
19.744,-0.052
19.745,-0.056
19.746,-0.057
19.747,-0.053
19.748,-0.050
19.749,-0.046
19.750,-0.045
19.751,-0.042
19.752,-0.036
19.753,-0.033
19.754,-0.027
19.755,-0.035
19.756,-0.043
19.757,-0.036
19.758,-0.032
19.759,-0.033
19.760,-0.037
19.761,-0.038
19.762,-0.034
19.763,-0.040
19.764,-0.043
19.765,-0.037
19.766,-0.035
19.767,-0.034
19.768,-0.025
19.769,-0.023
19.770,-0.033
19.771,-0.040
19.772,-0.035
19.773,-0.030
19.774,-0.034
19.775,-0.039
19.776,-0.042
19.777,-0.044
19.778,-0.043
19.779,-0.043
19.780,-0.046
19.781,-0.045
19.782,-0.042
19.783,-0.030
19.784,-0.033
19.785,-0.047
19.786,-0.042
19.787,-0.035
19.788,-0.040
19.789,-0.044
19.790,-0.047
19.791,-0.044
19.792,-0.043
19.793,-0.033
19.794,-0.032
19.795,-0.045
19.796,-0.046
19.797,-0.044
19.798,-0.042
19.799,-0.043
19.800,-0.036
19.801,-0.040
19.802,-0.048
19.803,-0.040
19.804,-0.038
19.805,-0.037
19.806,-0.036
19.807,-0.040
19.808,-0.041
19.809,-0.040
19.810,-0.043
19.811,-0.040
19.812,-0.035
19.813,-0.029
19.814,-0.029
19.815,-0.034
19.816,-0.034
19.817,-0.034
19.818,-0.029
19.819,-0.034
19.820,-0.044
19.821,-0.049
19.822,-0.047
19.823,-0.046
19.824,-0.047
19.825,-0.043
19.826,-0.038
19.827,-0.037
19.828,-0.040
19.829,-0.037
19.830,-0.038
19.831,-0.043
19.832,-0.042
19.833,-0.038
19.834,-0.038
19.835,-0.042
19.836,-0.043
19.837,-0.042
19.838,-0.036
19.839,-0.033
19.840,-0.035
19.841,-0.038
19.842,-0.043
19.843,-0.043
19.844,-0.035
19.845,-0.034
19.846,-0.039
19.847,-0.038
19.848,-0.035
19.849,-0.030
19.850,-0.027
19.851,-0.028
19.852,-0.029
19.853,-0.029
19.854,-0.023
19.855,-0.025
19.856,-0.025
19.857,-0.030
19.858,-0.034
19.859,-0.026
19.860,-0.027
19.861,-0.024
19.862,-0.014
19.863,-0.012
19.864,-0.021
19.865,-0.032
19.866,-0.039
19.867,-0.034
19.868,-0.029
19.869,-0.029
19.870,-0.025
19.871,-0.026
19.872,-0.024
19.873,-0.019
19.874,-0.015
19.875,-0.012
19.876,-0.006
19.877,-0.003
19.878,-0.007
19.879,-0.013
19.880,-0.011
19.881,-0.006
19.882,-0.007
19.883,-0.003
19.884,-0.003
19.885,0.002
19.886,0.006
19.887,0.007
19.888,0.017
19.889,0.017
19.890,0.007
19.891,0.003
19.892,0.001
19.893,0.001
19.894,0.005
19.895,0.008
19.896,0.009
19.897,0.013
19.898,0.018
19.899,0.022
19.900,0.021
19.901,0.021
19.902,0.025
19.903,0.028
19.904,0.022
19.905,0.021
19.906,0.030
19.907,0.026
19.908,0.019
19.909,0.024
19.910,0.034
19.911,0.043
19.912,0.035
19.913,0.036
19.914,0.041
19.915,0.034
19.916,0.038
19.917,0.043
19.918,0.043
19.919,0.043
19.920,0.046
19.921,0.050
19.922,0.050
19.923,0.053
19.924,0.054
19.925,0.056
19.926,0.059
19.927,0.057
19.928,0.055
19.929,0.053
19.930,0.048
19.931,0.048
19.932,0.054
19.933,0.057
19.934,0.058
19.935,0.065
19.936,0.067
19.937,0.067
19.938,0.068
19.939,0.067
19.940,0.068
19.941,0.069
19.942,0.070
19.943,0.074
19.944,0.076
19.945,0.072
19.946,0.064
19.947,0.060
19.948,0.062
19.949,0.066
19.950,0.066
19.951,0.074
19.952,0.079
19.953,0.070
19.954,0.067
19.955,0.068
19.956,0.071
19.957,0.073
19.958,0.073
19.959,0.073
19.960,0.075
19.961,0.068
19.962,0.062
19.963,0.065
19.964,0.069
19.965,0.073
19.966,0.067
19.967,0.070
19.968,0.077
19.969,0.080
19.970,0.076
19.971,0.079
19.972,0.083
19.973,0.066
19.974,0.053
19.975,0.059
19.976,0.066
19.977,0.062
19.978,0.062
19.979,0.065
19.980,0.068
19.981,0.070
19.982,0.071
19.983,0.076
19.984,0.072
19.985,0.062
19.986,0.063
19.987,0.065
19.988,0.060
19.989,0.061
19.990,0.051
19.991,0.050
19.992,0.043
19.993,0.040
19.994,0.055
19.995,0.052
19.996,0.052
19.997,0.051
19.998,0.052
19.999,0.060
20.000,0.052
20.001,0.051
20.002,0.041
20.003,0.029
20.004,0.037
20.005,0.043
20.006,0.041
20.007,0.038
20.008,0.042
20.009,0.043
20.010,0.053
20.011,0.054
20.012,0.054
20.013,0.058
20.014,0.056
20.015,0.049
20.016,0.038
20.017,0.040
20.018,0.037
20.019,0.032
20.020,0.035
20.021,0.034
20.022,0.034
20.023,0.037
20.024,0.033
20.025,0.025
20.026,0.024
20.027,0.032
20.028,0.034
20.029,0.025
20.030,0.025
20.031,0.034
20.032,0.033
20.033,0.034
20.034,0.041
20.035,0.038
20.036,0.034
20.037,0.030
20.038,0.028
20.039,0.025
20.040,0.023
20.041,0.021
20.042,0.015
20.043,0.021
20.044,0.028
20.045,0.029
20.046,0.033
20.047,0.031
20.048,0.029
20.049,0.025
20.050,0.024
20.051,0.034
20.052,0.035
20.053,0.024
20.054,0.012
20.055,0.013
20.056,0.024
20.057,0.021
20.058,0.025
20.059,0.025
20.060,0.019
20.061,0.028
20.062,0.028
20.063,0.025
20.064,0.023
20.065,0.022
20.066,0.025
20.067,0.030
20.068,0.030
20.069,0.018
20.070,0.019
20.071,0.028
20.072,0.024
20.073,0.023
20.074,0.021
20.075,0.021
20.076,0.017
20.077,0.015
20.078,0.018
20.079,0.013
20.080,0.019
20.081,0.022
20.082,0.018
20.083,0.018
20.084,0.022
20.085,0.026
20.086,0.021
20.087,0.009
20.088,0.009
20.089,0.013
20.090,0.003
20.091,0.007
20.092,0.011
20.093,0.009
20.094,0.018
20.095,0.025
20.096,0.025
20.097,0.020
20.098,0.016
20.099,0.024
20.100,0.025
20.101,0.022
20.102,0.028
20.103,0.035
20.104,0.045
20.105,0.035
20.106,0.023
20.107,0.024
20.108,0.018
20.109,0.022
20.110,0.024
20.111,0.021
20.112,0.023
20.113,0.025
20.114,0.022
20.115,0.024
20.116,0.032
20.117,0.032
20.118,0.033
20.119,0.030
20.120,0.032
20.121,0.032
20.122,0.029
20.123,0.024
20.124,0.020
20.125,0.028
20.126,0.026
20.127,0.022
20.128,0.011
20.129,0.011
20.130,0.025
20.131,0.026
20.132,0.025
20.133,0.022
20.134,0.023
20.135,0.028
20.136,0.021
20.137,0.026
20.138,0.034
20.139,0.024
20.140,0.024
20.141,0.024
20.142,0.032
20.143,0.038
20.144,0.024
20.145,0.021
20.146,0.027
20.147,0.030
20.148,0.033
20.149,0.033
20.150,0.031
20.151,0.036
20.152,0.043
20.153,0.039
20.154,0.037
20.155,0.033
20.156,0.033
20.157,0.035
20.158,0.046
20.159,0.057
20.160,0.043
20.161,0.037
20.162,0.045
20.163,0.046
20.164,0.050
20.165,0.054
20.166,0.049
20.167,0.046
20.168,0.041
20.169,0.033
20.170,0.035
20.171,0.033
20.172,0.033
20.173,0.031
20.174,0.031
20.175,0.035
20.176,0.028
20.177,0.028
20.178,0.036
20.179,0.040
20.180,0.041
20.181,0.045
20.182,0.045
20.183,0.051
20.184,0.056
20.185,0.045
20.186,0.045
20.187,0.046
20.188,0.045
20.189,0.050
20.190,0.050
20.191,0.059
20.192,0.070
20.193,0.077
20.194,0.077
20.195,0.077
20.196,0.079
20.197,0.080
20.198,0.079
20.199,0.079
20.200,0.086
20.201,0.089
20.202,0.086
20.203,0.080
20.204,0.082
20.205,0.083
20.206,0.083
20.207,0.085
20.208,0.091
20.209,0.112
20.210,0.107
20.211,0.099
20.212,0.105
20.213,0.116
20.214,0.121
20.215,0.115
20.216,0.113
20.217,0.112
20.218,0.115
20.219,0.115
20.220,0.110
20.221,0.111
20.222,0.112
20.223,0.102
20.224,0.092
20.225,0.095
20.226,0.087
20.227,0.084
20.228,0.098
20.229,0.097
20.230,0.086
20.231,0.091
20.232,0.096
20.233,0.092
20.234,0.097
20.235,0.102
20.236,0.103
20.237,0.098
20.238,0.094
20.239,0.085
20.240,0.074
20.241,0.078
20.242,0.076
20.243,0.066
20.244,0.061
20.245,0.067
20.246,0.069
20.247,0.064
20.248,0.071
20.249,0.075
20.250,0.068
20.251,0.065
20.252,0.072
20.253,0.077
20.254,0.078
20.255,0.080
20.256,0.070
20.257,0.063
20.258,0.067
20.259,0.069
20.260,0.072
20.261,0.065
20.262,0.059
20.263,0.059
20.264,0.060
20.265,0.062
20.266,0.061
20.267,0.059
20.268,0.060
20.269,0.053
20.270,0.040
20.271,0.035
20.272,0.038
20.273,0.044
20.274,0.045
20.275,0.043
20.276,0.054
20.277,0.050
20.278,0.035
20.279,0.029
20.280,0.023
20.281,0.015
20.282,0.015
20.283,0.029
20.284,0.026
20.285,0.033
20.286,0.042
20.287,0.019
20.288,0.026
20.289,0.034
20.290,0.013
20.291,0.015
20.292,0.021
20.293,0.027
20.294,0.030
20.295,0.018
20.296,0.018
20.297,0.020
20.298,0.024
20.299,0.026
20.300,0.027
20.301,0.025
20.302,0.017
20.303,0.011
20.304,0.011
20.305,0.016
20.306,0.018
20.307,0.017
20.308,0.019
20.309,0.021
20.310,0.021
20.311,0.023
20.312,0.022
20.313,0.018
20.314,0.016
20.315,0.018
20.316,0.025
20.317,0.030
20.318,0.029
20.319,0.028
20.320,0.012
20.321,0.007
20.322,0.015
20.323,0.014
20.324,0.015
20.325,0.011
20.326,0.010
20.327,0.013
20.328,0.013
20.329,0.022
20.330,0.018
20.331,0.022
20.332,0.029
20.333,0.016
20.334,0.013
20.335,0.022
20.336,0.025
20.337,0.016
20.338,0.028
20.339,0.027
20.340,0.006
20.341,0.000
20.342,-0.008
20.343,-0.017
20.344,-0.024
20.345,-0.035
20.346,-0.060
20.347,-0.084
20.348,-0.077
20.349,-0.067
20.350,-0.065
20.351,-0.051
20.352,-0.027
20.353,-0.013
20.354,0.009
20.355,0.035
20.356,0.059
20.357,0.082
20.358,0.102
20.359,0.139
20.360,0.192
20.361,0.230
20.362,0.278
20.363,0.340
20.364,0.398
20.365,0.456
20.366,0.503
20.367,0.571
20.368,0.625
20.369,0.664
20.370,0.743
20.371,0.798
20.372,0.805
20.373,0.806
20.374,0.798
20.375,0.798
20.376,0.794
20.377,0.759
20.378,0.720
20.379,0.666
20.380,0.591
20.381,0.514
20.382,0.434
20.383,0.321
20.384,0.164
20.385,-0.009
20.386,-0.169
20.387,-0.318
20.388,-0.430
20.389,-0.498
20.390,-0.542
20.391,-0.562
20.392,-0.589
20.393,-0.618
20.394,-0.639
20.395,-0.672
20.396,-0.697
20.397,-0.713
20.398,-0.732
20.399,-0.740
20.400,-0.752
20.401,-0.754
20.402,-0.738
20.403,-0.723
20.404,-0.699
20.405,-0.680
20.406,-0.668
20.407,-0.646
20.408,-0.625
20.409,-0.607
20.410,-0.582
20.411,-0.548
20.412,-0.520
20.413,-0.495
20.414,-0.461
20.415,-0.434
20.416,-0.417
20.417,-0.402
20.418,-0.401
20.419,-0.397
20.420,-0.387
20.421,-0.385
20.422,-0.382
20.423,-0.363
20.424,-0.351
20.425,-0.346
20.426,-0.334
20.427,-0.307
20.428,-0.291
20.429,-0.289
20.430,-0.281
20.431,-0.268
20.432,-0.246
20.433,-0.244
20.434,-0.245
20.435,-0.229
20.436,-0.229
20.437,-0.237
20.438,-0.236
20.439,-0.236
20.440,-0.246
20.441,-0.258
20.442,-0.266
20.443,-0.276
20.444,-0.268
20.445,-0.268
20.446,-0.269
20.447,-0.257
20.448,-0.244
20.449,-0.234
20.450,-0.230
20.451,-0.224
20.452,-0.215
20.453,-0.202
20.454,-0.190
20.455,-0.163
20.456,-0.147
20.457,-0.146
20.458,-0.133
20.459,-0.118
20.460,-0.106
20.461,-0.107
20.462,-0.102
20.463,-0.089
20.464,-0.077
20.465,-0.065
20.466,-0.060
20.467,-0.059
20.468,-0.059
20.469,-0.059
20.470,-0.055
20.471,-0.050
20.472,-0.047
20.473,-0.047
20.474,-0.051
20.475,-0.050
20.476,-0.045
20.477,-0.044
20.478,-0.044
20.479,-0.043
20.480,-0.037
20.481,-0.034
20.482,-0.034
20.483,-0.029
20.484,-0.028
20.485,-0.026
20.486,-0.026
20.487,-0.025
20.488,-0.020
20.489,-0.021
20.490,-0.030
20.491,-0.049
20.492,-0.055
20.493,-0.046
20.494,-0.036
20.495,-0.042
20.496,-0.045
20.497,-0.043
20.498,-0.044
20.499,-0.038
20.500,-0.037
20.501,-0.029
20.502,-0.021
20.503,-0.026
20.504,-0.027
20.505,-0.029
20.506,-0.036
20.507,-0.046
20.508,-0.046
20.509,-0.043
20.510,-0.048
20.511,-0.044
20.512,-0.037
20.513,-0.033
20.514,-0.036
20.515,-0.041
20.516,-0.035
20.517,-0.036
20.518,-0.042
20.519,-0.035
20.520,-0.032
20.521,-0.038
20.522,-0.035
20.523,-0.032
20.524,-0.032
20.525,-0.037
20.526,-0.040
20.527,-0.039
20.528,-0.041
20.529,-0.040
20.530,-0.051
20.531,-0.051
20.532,-0.046
20.533,-0.056
20.534,-0.051
20.535,-0.052
20.536,-0.050
20.537,-0.042
20.538,-0.038
20.539,-0.043
20.540,-0.052
20.541,-0.046
20.542,-0.043
20.543,-0.040
20.544,-0.037
20.545,-0.045
20.546,-0.044
20.547,-0.042
20.548,-0.042
20.549,-0.049
20.550,-0.052
20.551,-0.048
20.552,-0.051
20.553,-0.041
20.554,-0.030
20.555,-0.030
20.556,-0.035
20.557,-0.047
20.558,-0.050
20.559,-0.041
20.560,-0.038
